price,bedroom,bathroom,area(sqft),country,city,address,propert_type,purpose,furnishing,completion_status,handover,project_name
5700000.0,2.0,3.0,1317.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Ready,Q3 2027,Samana Park Meadows
630000.0,2.0,1.0,400.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q3 2027,Beverly Boulevard
4449888.0,3.0,3.0,1871.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2024,Binghatti Azure
1349999.0,1.0,2.0,877.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2024,Ocean Heights
1300000.0,1.0,2.0,959.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,One Park Central
8990000.0,2.0,3.0,1677.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q2 2027,One Park Central
16500000.0,5.0,5.0,5150.0, UAE, Dubai, Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q2 2027,Al Mahra
2750000.0,5.0,6.0,3355.0, UAE, Dubai, Jumeirah Village Circle (JVC),Townhouse,Sale,Unfurnished,Ready,Q2 2027,Al Mahra
4000000.0,4.0,6.0,3057.0, UAE, Dubai, Jumeirah Village Circle (JVC),Villa,Sale,Unfurnished,Ready,Q2 2027,Al Mahra
549000.0,2.0,1.0,357.0, UAE, Dubai, Dubai Studio City,Apartment,Sale,Unfurnished,Ready,Q2 2027,Samana Golf Avenue
2600000.0,2.0,3.0,1268.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,Samana Golf Avenue
1800000.0,1.0,2.0,967.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,Samana Golf Avenue
995000.0,1.0,1.0,685.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,Samana Golf Avenue
625000.0,2.0,1.0,404.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q2 2027,Samana Golf Avenue
27400000.0,4.0,5.0,4228.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q2 2027,Ellington Beach House
1237113.0,2.0,2.0,1238.0, UAE, Dubai, Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2027,4Direction Residence 1
1600000.0,1.0,1.0,733.0, UAE, Dubai, Ras Al Khor,Apartment,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower E
2270000.0,1.0,2.0,919.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q4 2026,LIV Residence
2900000.0,1.0,2.0,736.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Furnished,Ready,Q3 2026,Axis Silver 1
750000.0,2.0,1.0,300.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q1 2029,Tiger Sky Tower
1449000.0,1.0,2.0,795.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Furnished,Ready,Q1 2029,Tiger Sky Tower
2850000.0,3.0,4.0,2324.0, UAE, Dubai, Serena,Villa,Sale,Unfurnished,Ready,Q4 2027,Bella Casa
2950000.0,2.0,3.0,1430.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent
7000000.0,4.0,6.0,4042.0, UAE, Dubai, Al Furjan,Villa,Sale,Unfurnished,Ready,Q4 2027,Murooj Al Furjan
2500000.0,2.0,3.0,950.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent
2250000.0,2.0,3.0,1150.0, UAE, Dubai, Bukadra,Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent
4000000.0,2.0,4.0,1379.0, UAE, Dubai, Al Wasl,Apartment,Sale,Unfurnished,Ready,Q4 2027,360 Riverside Crescent
1430000.0,3.0,3.0,1868.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q4 2027,360 Riverside Crescent
1800000.0,2.0,3.0,1010.0, UAE, Dubai, Dubai Science Park,Apartment,Sale,Furnished,Off-Plan,Q4 2027,Opalz By Danube
2600000.0,2.0,1.0,803.0, UAE, Dubai, Al Jaddaf,Apartment,Sale,Unfurnished,Off-Plan,Q3 2025,Kempinski Residences The Creek
1350000.0,1.0,2.0,570.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q4 2026,The EDGE Tower A
1900000.0,3.0,4.0,2013.0, UAE, Dubai, International City,Townhouse,Sale,Unfurnished,Ready,Q4 2026,The EDGE Tower A
5350000.0,3.0,4.0,1954.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Unfurnished,Off-Plan,Q1 2026,Lamaa Building 4
3896420.0,2.0,3.0,1358.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,DG1 Living
1761600.0,1.0,2.0,625.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q4 2026,The EDGE Tower B
2300000.0,3.0,4.0,1751.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q4 2026,The EDGE Tower B
1650000.0,2.0,3.0,1140.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off-Plan,Q4 2024,Binghatti Tulip
22462000.0,6.0,7.0,11200.0, UAE, Dubai, DAMAC Hills,Villa,Sale,Furnished,Ready,Q4 2024,Picadilly Green
1709000.0,1.0,1.0,722.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Creek Vistas Heights Tower A
2800000.0,1.0,2.0,1145.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Heights Tower A
3200000.0,2.0,2.0,1466.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Heights Tower A
1600000.0,2.0,2.0,1084.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q2 2026,Creek Vistas Heights Tower A
2869886.0,2.0,3.0,1170.0, UAE, Dubai, Sobha Hartland,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Creek Vistas Heights Tower A
1250000.0,1.0,1.0,674.0, UAE, Dubai, DAMAC Hills,Apartment,Sale,Unfurnished,Off-Plan,Q1 2027,Golf Greens Tower B
7800000.0,4.0,7.0,6664.0, UAE, Dubai, Al Furjan,Villa,Sale,Unfurnished,Ready,Q4 2027,Al Furjan West
1650000.0,1.0,1.0,928.0, UAE, Dubai, Arjan,Apartment,Sale,Furnished,Off-Plan,Q1 2026,Arbor View
570000.0,2.0,1.0,389.0, UAE, Dubai, Arjan,Apartment,Sale,Furnished,Ready,Q1 2026,Miraclz Tower by Danube
1400000.0,2.0,3.0,1969.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Miraclz Tower by Danube
3500000.0,2.0,2.0,1307.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Off-Plan,Q3 2025,Cavalli Tower
3600000.0,1.0,2.0,873.0, UAE, Dubai, Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q3 2025,Cavalli Tower
12500000.0,4.0,6.0,5574.0, UAE, Dubai, Dubai Marina,Villa,Sale,Unfurnished,Ready,Q3 2025,Cavalli Tower
10900000.0,4.0,5.0,3045.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q3 2025,Cavalli Tower
2200000.0,1.0,1.0,803.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Furnished,Ready,Q3 2025,JW Marriott Hotel Marina
992571.0,1.0,2.0,734.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Sereno Residences
657200.0,2.0,1.0,382.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Sereno Residences
1111734.0,1.0,2.0,881.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off-Plan,Q3 2026,Sereno Residences
4000000.0,2.0,2.0,1112.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Furnished,Ready,Q3 2026,Sereno Residences
800000.0,2.0,1.0,432.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off-Plan,Q3 2026,Fashionz by Danube
1995000.0,1.0,2.0,824.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Off-Plan,Q2 2027,DG1 Living
4000000.0,2.0,4.0,1379.0, UAE, Dubai, Al Wasl,Apartment,Sale,Unfurnished,Ready,Q2 2027,DG1 Living
1430000.0,3.0,3.0,1868.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q2 2027,DG1 Living
1800000.0,2.0,3.0,1010.0, UAE, Dubai, Dubai Science Park,Apartment,Sale,Furnished,Off-Plan,Q2 2027,Opalz By Danube
699000.0,2.0,1.0,371.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q1 2026,Lamaa Building 4
1300000.0,2.0,1.0,850.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2026,Lamaa Building 4
760000.0,2.0,1.0,360.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q3 2026,The Cosmopolitan (Damac Maison)
7942044.0,4.0,4.0,3971.0, UAE, Dubai, Mohammed Bin Rashid City,Villa,Sale,Unfurnished,Off-Plan,Q4 2027,ELO 3
1900000.0,3.0,4.0,2013.0, UAE, Dubai, International City,Townhouse,Sale,Unfurnished,Ready,Q3 2027,May
22462000.0,6.0,7.0,11200.0, UAE, Dubai, DAMAC Hills,Villa,Sale,Furnished,Ready,Q3 2027,Picadilly Green
1858000.0,3.0,4.0,1882.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2027,Mulberry
1060000.0,1.0,2.0,721.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q2 2027,Mulberry
2700000.0,3.0,4.0,1393.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Joy
1300000.0,1.0,2.0,776.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,ELO 3
1298000.0,2.0,3.0,1178.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2027,Hera Tower
860000.0,1.0,1.0,627.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2027,Hera Tower
1150000.0,1.0,1.0,785.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q3 2027,The Cosmopolitan (Damac Maison)
3100000.0,4.0,5.0,1574.0, UAE, Dubai, Dubai Investment Park (DIP),Townhouse,Sale,Unfurnished,Off-Plan,Q4 2027,The Cosmopolitan (Damac Maison)
620000.0,2.0,1.0,524.0, UAE, Dubai, Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q4 2027,Reef 999
4200000.0,1.0,2.0,839.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2027,Reef 999
600000.0,1.0,1.0,478.0, UAE, Dubai, Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2027,Reef 999
901968.0,1.0,2.0,752.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2027,Reef 999
901968.0,1.0,2.0,752.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mar Casa
560000.0,2.0,1.0,338.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Hera Tower
1800000.0,2.0,2.0,1106.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mar Casa
1020000.0,1.0,1.0,670.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mar Casa
1298000.0,2.0,3.0,1178.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Furnished,Ready,Q1 2028,Hera Tower
1700000.0,2.0,3.0,1153.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q2 2024,Garden East Apartments
1350000.0,1.0,2.0,684.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Ready,Q2 2024,Garden East Apartments
900000.0,1.0,1.0,576.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q2 2025,Mayfair Tower
1700000.0,2.0,1.0,745.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q2 2025,Mayfair Tower
2080000.0,2.0,3.0,1422.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2026,Biltmore Sufouh
2150000.0,2.0,3.0,1440.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q1 2026,Biltmore Sufouh
11000000.0,4.0,5.0,3350.0, UAE, Dubai, Dubai Hills Estate,Villa,Sale,Unfurnished,Ready,Q1 2026,Club Villas
35000000.0,4.0,5.0,5300.0, UAE, Dubai, Downtown Dubai,Penthouse,Sale,Unfurnished,Ready,Q1 2026,IL Primo
2400000.0,4.0,4.0,1950.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q1 2026,IL Primo
9000000.0,4.0,5.0,5619.0, UAE, Dubai, Jumeirah Park,Villa,Sale,Furnished,Ready,Q3 2026,Legacy
1500000.0,1.0,1.0,655.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2028,DAMAC Sun City
2080000.0,2.0,3.0,1422.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q1 2028,DAMAC Sun City
2150000.0,2.0,3.0,1440.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q1 2028,DAMAC Sun City
11000000.0,4.0,5.0,3350.0, UAE, Dubai, Dubai Hills Estate,Villa,Sale,Unfurnished,Ready,Q1 2028,Club Villas
1850000.0,1.0,2.0,1198.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Unfurnished,Ready,Q1 2028,IL Primo
4500000.0,4.0,4.0,2744.0, UAE, Dubai, Dubai South,Townhouse,Sale,Unfurnished,Off-Plan,Q2 2026,IL Primo
699000.0,2.0,1.0,371.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q2 2026,IL Primo
1300000.0,2.0,1.0,850.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q2 2026,IL Primo
2400000.0,4.0,4.0,1950.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q4 2026,Joy
1850000.0,1.0,2.0,1198.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Unfurnished,Ready,Q4 2025,The Cosmopolitan (Damac Maison)
4500000.0,4.0,4.0,2744.0, UAE, Dubai, Dubai South,Townhouse,Sale,Unfurnished,Off-Plan,Q2 2026,Marine 3
2300000.0,3.0,4.0,1945.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q3 2026,K1 Building
400000.0,2.0,1.0,369.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Ready,Q3 2026,K1 Building
12622500.0,4.0,5.0,2661.0, UAE, Dubai, Umm Suqeim,Apartment,Sale,Unfurnished,Ready,Q3 2026,K1 Building
7000000.0,4.0,6.0,4030.0, UAE, Dubai, Expo City,Villa,Sale,Unfurnished,Off-Plan,Q1 2026,K1 Building
2200000.0,1.0,2.0,638.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Off-Plan,Q2 2028,Bayz 101
2900000.0,3.0,4.0,1873.0, UAE, Dubai, The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Nara
750000.0,1.0,2.0,727.0, UAE, Dubai, Arjan,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Greens
1690000.0,2.0,3.0,1112.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2027,Evora Residence
1100000.0,1.0,2.0,811.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q4 2027,Evora Residence
2900000.0,3.0,4.0,1791.0, UAE, Dubai, Jumeirah Golf Estates,Apartment,Sale,Unfurnished,Ready,Q4 2027,Evora Residence
2500000.0,2.0,2.0,1094.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2028,17 Icon Bay
2150000.0,2.0,3.0,1135.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,17 Icon Bay
5200000.0,3.0,3.0,1645.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,Merano Tower
2700000.0,3.0,4.0,1393.0, UAE, Dubai, Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2027,Joy
1300000.0,1.0,2.0,776.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,Joy
2150000.0,2.0,3.0,1135.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2025,Ciel
22462000.0,6.0,7.0,11200.0, UAE, Dubai, DAMAC Hills,Villa,Sale,Furnished,Ready,Q2 2027,Picadilly Green
1060000.0,1.0,2.0,721.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q2 2026,One by Binghatti
800000.0,1.0,1.0,542.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q4 2027,Wind Tower I
6750000.0,4.0,4.0,5375.0, UAE, Dubai, Jumeirah Village Circle (JVC),Villa,Sale,Unfurnished,Ready,Q2 2026,JVC District 10
1188495.0,1.0,2.0,792.0, UAE, Dubai, Wasl Gate,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Hillside Residences 1
1214325.0,1.0,1.0,809.0, UAE, Dubai, Wasl Gate,Apartment,Sale,Unfurnished,Off-Plan,Q2 2026,Hillside Residences 1
1835000.0,3.0,4.0,1882.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2026,Primrose
6608000.0,3.0,4.0,2573.0, UAE, Dubai, Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q2 2026,DAMAC Heights
1858000.0,3.0,4.0,1882.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2026,Mulberry
1060000.0,1.0,2.0,721.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q2 2026,Mulberry
750000.0,2.0,1.0,300.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q4 2026,The EDGE Tower B
7800000.0,4.0,7.0,6664.0, UAE, Dubai, Al Furjan,Villa,Sale,Unfurnished,Ready,Q1 2027,Al Furjan West
1449000.0,1.0,2.0,795.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Furnished,Ready,Q1 2026,Miraclz Tower by Danube
2150000.0,2.0,3.0,1135.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Picadilly Green
2150000.0,2.0,3.0,1135.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mulberry
4000000.0,2.0,4.0,1379.0, UAE, Dubai, Al Wasl,Apartment,Sale,Unfurnished,Ready,Q4 2026,SquareX Residence
1430000.0,3.0,3.0,1868.0, UAE, Dubai, Liwan,Apartment,Sale,Unfurnished,Ready,Q4 2026,SquareX Residence
1800000.0,2.0,3.0,1010.0, UAE, Dubai, Dubai Science Park,Apartment,Sale,Furnished,Off-Plan,Q4 2026,Opalz By Danube
6750000.0,4.0,4.0,5375.0, UAE, Dubai, Jumeirah Village Circle (JVC),Villa,Sale,Unfurnished,Ready,Q4 2024,JVC District 10
2300000.0,3.0,4.0,1751.0, UAE, Dubai, Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2029,Tiger Sky Tower
750000.0,2.0,1.0,300.0, UAE, Dubai, Meydan City,Apartment,Sale,Unfurnished,Ready,Q1 2026,Arbor View
1449000.0,1.0,2.0,795.0, UAE, Dubai, Mohammed Bin Rashid City,Apartment,Sale,Furnished,Ready,Q3 2025,Cavalli Tower
2900000.0,1.0,2.0,736.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Furnished,Ready,Q4 2027,Murooj Al Furjan
635000.0,2.0,1.0,388.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2027,360 Riverside Crescent
1020000.0,1.0,1.0,670.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2024,Al Jazi Building 4
6250000.0,3.0,4.0,3063.0, UAE, Dubai, Jumeirah Park,Villa,Sale,Unfurnished,Ready,Q3 2027,Regional
880000.0,2.0,1.0,482.0, UAE, Dubai, Business Bay,Apartment,Sale,Furnished,Ready,Q3 2027,The Cosmopolitan (Damac Maison)
900000.0,1.0,1.0,576.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q3 2027,Mayfair Tower
1700000.0,2.0,1.0,745.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q3 2027,Mayfair Tower
3100000.0,4.0,5.0,1574.0, UAE, Dubai, Dubai Investment Park (DIP),Townhouse,Sale,Unfurnished,Off-Plan,Q4 2027,Society House
2800000.0,2.0,2.0,1076.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q3 2027,Greenside Residence Tower A
1650000.0,1.0,1.0,650.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q3 2027,Greenside Residence Tower A
7450000.0,4.0,5.0,2577.0, UAE, Dubai, Al Barari,Townhouse,Sale,Furnished,Off-Plan,Q2 2024,Ixora
52000000.0,6.0,9.0,13834.0, UAE, Dubai, Dubai Hills Estate,Villa,Sale,Unfurnished,Off-Plan,Q4 2024,Majestic Vistas
21500000.0,5.0,7.0,8626.0, UAE, Dubai, Mohammed Bin Rashid City,Villa,Sale,Unfurnished,Ready,Q4 2024,District One
1420000.0,1.0,1.0,475.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q4 2024,District One
3000000.0,2.0,2.0,1108.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q2 2028,Palace Residences Building 3
3000000.0,2.0,2.0,2035.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Palace Residences Building 3
3300000.0,2.0,2.0,2589.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Palace Residences Building 3
724000.0,1.0,2.0,905.0, UAE, Dubai, Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q2 2028,Palace Residences Building 3
1020000.0,2.0,3.0,755.0, UAE, Dubai, Dubailand,Apartment,Sale,Unfurnished,Ready,Q2 2028,Palace Residences Building 3
15990000.0,5.0,6.0,8616.0, UAE, Dubai, Jumeirah Park,Villa,Sale,Unfurnished,Ready,Q2 2028,Legacy
1000000.0,1.0,2.0,688.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Legacy
9800000.0,4.0,5.0,4335.0, UAE, Dubai, Jumeirah Park,Villa,Sale,Unfurnished,Ready,Q2 2028,Legacy
7200000.0,2.0,3.0,1463.0, UAE, Dubai, Dubai Harbour,Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,Seapoint Tower 2
2950000.0,2.0,2.0,1140.0, UAE, Dubai, Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2028,Seapoint Tower 2
2999000.0,3.0,4.0,3297.0, UAE, Dubai, Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off-Plan,Q1 2028,THE WIND TOWER II
1994000.0,4.0,4.0,2352.0, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Unfurnished,Off-Plan,Q3 2027,Violet 4
395000.0,2.0,1.0,365.0, UAE, Dubai, Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Ready,Q3 2027,Violet 4
520000.0,2.0,1.0,511.0, UAE, Dubai, Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2027,Violet 4
650000.0,2.0,1.0,456.0, UAE, Dubai, DAMAC Hills,Apartment,Sale,Unfurnished,Ready,Q3 2027,Violet 4
2700000.0,2.0,2.0,993.0, UAE, Dubai, Dubai Hills Estate,Apartment,Sale,Unfurnished,Off-Plan,Q4 2025,Park Field Building 1
10700000.0,2.0,3.0,1449.0, UAE, Dubai, Bluewaters Island,Apartment,Sale,Furnished,Ready,Q4 2025,Park Field Building 1
850000.0,2.0,1.0,638.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2025,Park Field Building 1
13800000.0,3.0,5.0,2097.0, UAE, Dubai, Bluewaters Island,Apartment,Sale,Furnished,Ready,Q4 2025,Park Field Building 1
6000000.0,3.0,4.0,2239.0, UAE, Dubai, Culture Village (Jaddaf Waterfront),Apartment,Sale,Furnished,Ready,Q4 2025,Palazzo Versace
3000000.0,3.0,4.0,2601.0, UAE, Dubai, Dubai Science Park,Apartment,Sale,Unfurnished,Ready,Q4 2025,Orchid Residence
1898048.0,2.0,3.0,1317.0, UAE, Dubai, Arjan,Apartment,Sale,Furnished,Off-Plan,Q1 2025,48 Parkside
2500000.0,3.0,3.0,1529.0, UAE, Dubai, Town Square,Apartment,Sale,Furnished,Off-Plan,Q4 2025,The Hamilton
2690000.0,2.0,2.0,1221.0, UAE, Dubai, Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2025,DAMAC Paramount Tower (Midtown) Hotel And Residences
2380000.0,1.0,1.0,712.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2025,DAMAC Paramount Tower (Midtown) Hotel And Residences
2400000.0,2.0,1.0,557.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2025,Kempinski The Boulevard
3000000.0,2.0,2.0,1003.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2025,Kempinski The Boulevard
700000.0,2.0,1.0,294.0, UAE, Dubai, Meydan City,Apartment,Sale,Furnished,Ready,Q4 2025,Kempinski The Boulevard
5200000.0,3.0,3.0,2455.0, UAE, Dubai, Jumeirah Beach Residence (JBR),Apartment,Sale,Furnished,Ready,Q4 2025,Kempinski The Boulevard
2050000.0,1.0,1.0,767.0, UAE, Dubai, Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2027,The Community - Sports Arena
5875000.0,1.0,2.0,1118.0, UAE, Dubai, Bluewaters Island,Apartment,Sale,Furnished,Ready,Q3 2026,The Cosmopolitan (Damac Maison)
